Original,Adjusted
11.2856,11.9427
0,10.8497
0,18.1734
14.976,12.0018
39.4349,29.8235
0,15.908
6.25205,5.8776
33.8136,13.8917
10.2211,4.97405
0,12.1943
14.3642,-0.30317
0,10.1742
4.59701,10.43
39.613,32.7743
52.6782,29.7802
0,0.12735
0,1.90487
7.81951,4.49607
5.74124,9.78049
15.4642,19.3487
0,8.76241
45.583,18.8465
0,19.4506
0,17.8643
0,7.91193
0,1.44251
0,9.55147
12.2852,11.7506
59.3815,37.404
0,11.844
12.9491,17.0734
0,19.2801
1.90558,-1.56983
0,11.8263
0,3.58857
32.116,25.6092
0,-1.43456
1.82775,5.93911
12.9515,-0.275321
25.8811,13.6407
0,6.69349
0,19.5315
7.20767,6.70241
35.2181,17.555
0,15.0716
22.2927,9.03539
0,21.4264
0,17.2401
0,7.72854
0,6.80887
27.4221,17.6886
0,-0.83079
1.43328,3.15604
8.2014,-5.473
1.20543,-2.72741
0,2.68204
91.21,49.8044
14.0709,0.278753
0,5.98503
0,9.83375
0,16.4004
0,12.8118
0,13.4849
0,13.8438
0,-0.152962
2.12997,1.58127
0,8.94354
12.0142,7.64607
18.0947,9.98496
0,14.2618
22.2817,13.997
37.9457,19.6188
5.6084,8.72844
0,3.98277
3.25536,7.08755
12.9587,5.84572
21.2114,16.4529
0.075502,1.24903
5.71972,-0.312042
0,12.5282
14.8322,2.01629
0,0.46614
22.4589,11.3176
0.543348,2.98892
8.97616,-0.356203
0,3.66807
0,10.7106
0,-0.432819
6.86806,5.83058
0,9.83505
8.78222,11.1084
0,4.35113
0,11.682
8.23916,11.4081
0.0492922,-6.31621
17.136,10.1778
0,7.30684
0,9.22194
11.1536,8.08677
0,5.37746
0,18.659
0,5.73538
10.9625,6.88097
0,4.37569
3.08639,4.84307
44.6044,17.6814
14.0518,4.62838
0,-4.47844
0,5.46358
2.5414,-1.54081
0,13.1487
33.8777,23.6575
0,-14.8243
6.09699,6.89632
0,6.7442
17.008,13.2729
0,10.7669
52.1594,14.6207
0,1.21569
21.7598,27.367
0,12.629
11.087,6.52648
29.6635,18.1849
50.1894,33.7943
0,6.75433
53.972,33.2401
13.3105,8.53716
20.4119,23.0062
41.6488,22.9108
0,11.2935
9.83359,7.64244
24.7809,4.83044
0,9.43204
9.22771,13.3057
0.864181,4.18697
0,-8.32124
0,2.82309
0,20.319
17.2889,10.9943
0.572598,-2.12127
0,1.85888
30.2926,19.7698
0,5.76689
0,-10.8273
0,-5.51087
18.803,9.82802
0,12.2671
20.9312,24.3094
0,7.72542
17.9833,8.9659
0,-4.36784
0,13.8432
0,2.41856
31.6495,19.2017
0,5.03251
0,2.28379
1.3214,6.90047
0,4.14722
79.2486,41.6013
0,15.1799
8.25454,13.7742
6.00013,7.93463
0,17.6312
0,7.657
0,17.5145
9.89648,17.4241
2.85346,-1.77146
5.22883,9.03546
0,3.46708
0,12.471
0,1.62685
0,13.596
9.39625,14.7091
5.81263,9.55702
7.60276,6.92676
0,2.30029
13.6596,9.59459
0,14.3566
21.8015,17.321
17.8457,1.5714
0,4.62843
11.2494,4.38325
0,8.46267
0,5.00926
0,12.8253
0,12.9545
5.17861,10.0071
9.81965,4.88315
37.0274,25.9834
9.20251,1.66328
0,9.77616
49.3468,39.6054
43.661,27.1857
19.8571,10.3215
0,12.2376
39.3157,16.6585
0,5.61107
56.2632,16.767
2.20597,2.17089
22.863,18.2814
25.8602,20.1683
23.9874,12.3214
2.10769,-4.8053
2.60337,4.40297
2.23134,-3.53361
8.52951,4.09409
14.0255,-5.15821
0,10.9636
0,20.568
35.174,7.52538
8.66362,8.63492
21.44,8.19623
19.5566,5.43529
0,1.97111
12.4177,8.96191
0,18.6304
19.6089,9.57447
6.51579,1.42357
12.7161,9.39333
27.2556,17.6547
11.6796,13.6018
0,14.4647
9.23353,10.8539
0,10.8393
2.48808,-0.930933
20.1667,14.8023
4.54479,10.9184
0,16.1113
85.3083,46.4996
0,19.6153
34.13,24.2348
0,21.3502
32.8629,21.872
3.89519,6.1314
0,14.9343
9.63404,4.95633
8.63313,2.70066
0,8.89114
4.02616,5.38203
20.955,10.6822
0,4.38575
16.5868,6.05111
35.9592,19.6021
11.9668,9.26414
8.56342,1.65388
30.668,30.9022
0,15.5417
10.912,9.32048
17.1863,7.47379
0,-2.79306
0,9.17735
22.8478,15.3167
12.1502,13.1069
0,5.67561
13.2897,9.98314
0,1.57613
13.851,11.959
11.5489,-0.756276
23.7866,6.00389
0,-1.75324
62.7454,38.2633
23.5944,13.4264
26.2394,21.3928
26.5685,26.1043
0,5.97707
5.11537,3.58411
2.66378,-5.64909
19.5786,5.52202
0,12.9334
1.78487,-0.282775
6.5417,-0.551013
27.3451,23.0222
10.8152,13.1095
12.8228,-2.2825
41.1701,27.7784
0,19.6063
5.91724,12.6002
0,6.47161
0,-1.75943
10.2151,10.115
11.7664,8.6698
0,12.243
19.6596,3.3492
0,-1.22809
12.5528,21.3517
24.8312,23.9671
83.3348,66.8726
0,15.2027
9.71535,-3.46068
6.95314,8.57084
1.88823,1.23752
35.2465,11.621
36.0297,20.1455
11.1872,8.26894
0,14.055
0,2.20316
32.1794,15.8625
0,16.2548
19.9485,13.1602
0,5.55293
47.5546,17.5658
0,4.89933
0,0.255509
0,15.7136
4.6578,11.7525
0,8.04461
9.36513,13.7982
19.2235,22.1543
9.27042,6.6146
5.25991,9.18249
29.5058,15.184
0,8.78133
21.3982,2.1131
21.5987,13.8565
40.1792,18.1936
0,-8.09116
0,7.84974
0,7.10939
23.8715,8.99039
12.4929,18.8628
2.37928,5.32414
0,12.1145
37.2389,25.3769
2.51859,-0.83886
0,4.16914
0,9.07736
0,10.9427
14.1496,7.75295
16.9195,13.9043
0,1.71036
4.09417,1.8176
27.6259,20.4583
2.33535,-2.49622
4.07952,3.85363
0,-3.45735
0,10.0012
14.1085,16.481
28.0722,11.0515
0,16.8743
0,2.99737
15.7101,3.07594
0,11.5192
0,31.4497
0,13.059
0,-5.15195
0,5.9482
2.01659,-4.32732
2.0737,11.1178
5.72587,4.86431
6.85513,0.0777606
0.749499,-0.953216
0,9.77776
0,6.83415
1.60784,0.675971
0,-0.649774
0,16.334
0,4.36046
0,15.2283
24.698,11.3132
0.857393,3.30974
2.29075,-0.464216
4.13077,0.903785
34.091,24.6965
0,-3.96731
32.1494,23.5317
1.98468,-11.0344
28.435,12.8718
0,18.147
0,13.8208
3.09381,-1.84461
21.759,13.0729
29.9553,22.7344
0,8.43726
0,9.49651
17.3875,8.90411
9.69338,9.35441
0,7.88939
6.43719,13.2371
0,18.9849
0,8.79017
3.97037,7.5646
0,10.3477
0,4.1222
10.2588,14.3334
6.63234,0.782719
1.62184,3.39531
0,14.3853
18.9701,12.1257
0,11.2536
2.73288,10.0471
0,10.5075
4.14264,7.43721
0,2.83364
3.74848,13.9065
22.9603,20.4353
0.0099489,5.70112
0,3.81004
9.48563,0.0440227
0,8.67734
0,10.6624
1.19127,1.56449
0,16.4098
0,10.2673
0,10.9393
0,7.46429
15.1054,7.21394
34.984,20.081
18.2602,11.4898
8.50204,-7.78999
0,9.7719
12.9109,3.63408
0,15.4798
5.37634,5.21756
0,10.2966
0,0.247467
13.9709,3.31857
14.1262,1.19736
0,-5.22003
0,4.22203
20.3655,9.56482
2.53727,0.706131
5.11869,0.388087
0,9.72148
0,2.47932
18.4591,23.5595
13.8067,9.34973
21.1593,12.3148
7.12222,11.2576
1.24713,9.92673
0,16.0013
2.6542,7.80563
3.42961,4.65176
37.0547,24.8482
54.9986,37.4255
0,14.5408
12.4337,4.69905
38.067,17.6791
15.5464,15.9807
0,12.2209
0.514141,-2.90157
19.7787,16.1109
6.79822,3.96065
1.5406,11.4309
0,10.1844
3.80552,8.67196
0,22.8817
0,-2.30963
16.912,19.4865
2.9079,7.37622
0.646875,-3.33177
0,15.3111
0,8.05713
0.152963,14.8216
9.27429,3.89825
40.481,20.1709
11.1085,7.23889
15.291,1.96933
17.3028,2.13454
16.2834,16.188
0,22.854
0,24.7157
12.3621,12.895
0,2.33791
0,-6.52103
9.86042,13.4099
18.7515,11.52
0,14.7193
0,12.7655
0,-2.23166
0,11.6464
38.0894,20.8141
7.47155,10.0703
0,18.1217
8.75053,4.41338
15.3758,1.71801
0,-3.09218
0,4.0777
0,2.12066
2.16076,0.487681
42.6959,16.6732
0,26.525
0,12.709
23.0396,20.9946
3.71523,-5.42127
10.882,12.2624
37.4725,22.7928
0,5.81128
0,10.4736
0,15.955
0,4.98051
47.5505,26.2397
0,9.60624
15.6715,7.82528
39.5049,30.4466
0.747565,8.65468
4.35505,1.78231
0,2.75227
0,2.51316
0,9.80983
0,2.75372
0,13.1662
28.6586,23.4011
0,5.77891
17.8889,13.4048
1.40941,9.89142
0,3.75766
13.3127,-2.04634
50.1535,23.2115
0,-4.48477
0,11.4253
0,6.6835
0,5.45829
0,15.2564
6.50361,3.38043
11.1098,14.347
10.5452,-4.31401
3.29789,0.704532
33.6701,17.6578
33.5998,13.2577
16.4886,13.5558
34.3329,15.4815
9.37991,8.05579
5.72038,6.21457
0,-1.18383
2.73531,2.39551
27.2296,10.542
21.1172,4.07037
38.8207,23.4746
0,23.9923
2.7531,-5.14286
38.8779,24.1891
2.86013,4.22426
23.0385,12.1276
0,5.59332
0,4.31384
0,14.6789
0,-3.8858
0,6.2941
32.6267,22.7474
0,5.42631
20.0665,14.8459
0,0.129143
0,19.2452
0,20.0317
0,16.9191
16.0807,4.14151
0,-1.71735
15.2229,8.12463
0,7.64041
24.1397,14.1998
0,8.18117
0,0.774187
0,11.0036
0,-2.11385
0,9.17568
0,8.61454
16.4055,18.6564
0,5.68733
5.40891,6.92753
0,7.14748
0,10.5379
12.3416,9.27283
0,8.5102
0,13.5037
16.7706,11.8091
0,31.5264
0,8.96486
25.9377,24.0752
4.48763,9.51776
0,7.39471
0,12.2225
0,-1.82667
35.7973,12.8245
8.20765,1.85379
0,10.4085
30.8863,18.4849
0,4.83837
11.5405,11.9043
36.6691,19.1323
18.7518,15.4281
16.9476,7.74663
37.1155,19.6553
0,11.9618
39.0027,22.7402
16.7436,16.7411
18.9994,25.0849
0,13.0894
0,8.64438
0,9.97975
28.9618,14.9013
28.2862,6.67086
8.3333,9.75136
0,10.668
9.14786,6.09643
0,0.586015
0,11.1781
0,8.37084
0,7.49889
1.43212,-0.781863
0,6.26641
9.23781,18.3019
0,7.27675
26.2834,13.8207
0,11.2625
2.53996,5.32445
43.405,24.991
0,4.84684
11.8753,2.64455
21.773,22.3636
23.3491,9.72109
0,13.9109
0,19.9802
34.5932,21.5343
0,17.184
0,20.3299
51.7229,31.3917
0,1.13537
0,16.7004
0,-1.1401
0,8.02128
1.5903,1.27347
30.2277,14.8372
0,0.644014
7.53512,6.49433
23.9311,3.27113
5.32882,-1.15326
0,0.0337566
8.70735,13.2555
18.4525,17.179
0,10.9773
0,14.6333
0,5.2027
9.1979,0.939384
26.3276,20.7714
0,2.50043
0,6.79762
8.07988,2.52178
0,16.2105
15.1735,1.60517
33.3203,19.7936
0,6.47922
18.0812,14.1707
0,-0.398864
6.75836,3.83002
46.1545,12.8736
0,1.52562
0,-5.31064
65.396,37.1602
0,7.46798
0,7.48404
0,10.1884
0,10.8906
45.7786,23.363
0,5.36188
0,15.312
16.4905,3.72879
13.5801,14.2483
12.7462,12.8751
0,8.81473
0,19.5164
21.1665,18.9208
44.3,26.3758
28.0849,10.3428
43.1367,15.6651
0,3.60375
23.4676,12.386
26.8436,16.9715
0.143416,2.55195
0,18.1179
0,5.03333
20.4482,12.8532
3.83113,1.86561
2.77438,13.8741
0,4.09261
9.66178,5.59013
3.37146,-0.212989
18.6691,14.4401
40.1003,25.2529
0,9.92474
0,11.1507
32.2075,24.9242
1.33957,3.62343
0,5.25163
0,-4.5541
34.672,16.045
5.9181,7.88944
9.46918,3.97832
23.6824,-0.597405
0,2.07366
10.1324,11.73
31.3918,12.5794
38.496,20.1347
0.858335,0.850133
17.3217,9.00473
0,19.2603
0,15.1161
6.00253,15.7317
0,10.8721
0,10.6774
37.26,19.0354
16.5067,22.3415
22.2557,6.6242
0,7.25684
1.79508,2.34917
0,14.1127
9.14124,8.88597
15.0586,19.4346
0,4.25949
12.6968,10.143
0,-6.25213
20.4289,18.8524
5.83246,2.6883
0,14.6513
7.49338,9.209
14.3508,7.81062
0,4.19936
37.9193,1.08482
13.2362,5.31253
0,12.9081
0,15.8049
20.0811,16.8549
0,15.6901
0,3.17477
0,3.00927
15.2776,12.8556
16.1222,13.0422
6.64465,7.14691
0,-6.26531
40.9155,26.4921
0,10.8083
22.2077,17.4244
13.1501,9.39404
0,6.5557
32.3826,17.857
0,28.7556
1.05944,8.45767
0,4.35596
4.31812,8.98669
0,15.0833
7.48099,14.6765
1.21906,-5.43836
0,19.8995
0,10.2479
0,18.406
46.5001,22.5108
9.52986,-4.69894
0,5.28219
30.1656,14.5582
7.94238,2.15773
57.2261,38.3909
8.35381,7.74653
16.5204,13.8723
38.1561,27.7812
0,0.0579071
31.3383,3.62062
0,2.21378
0,19.8616
0,16.4485
0,5.10642
12.4437,22.8583
0,3.69344
6.47628,1.01554
15.3034,15.649
22.3539,14.2788
19.8804,8.59284
0,7.02061
0,3.33998
0,-10.3297
30.223,20.3987
11.8424,13.3896
41.5887,25.1174
19.1906,16.2587
10.8622,0.76069
10.4737,21.7356
13.9117,4.94686
2.03977,11.2438
0,10.8629
0,16.2448
6.06462,13.442
2.47003,5.30031
10.5262,6.18476
0,24.2988
0,10.7289
0,7.22745
0,16.6543
0,4.10031
0,29.8069
3.58123,5.08552
17.3941,19.6795
5.98322,4.02941
13.4475,7.6609
0,-0.162229
0,9.3664
1.43964,3.8588
10.7675,2.18654
8.24542,6.34478
26.2132,13.9158
11.6,0.534621
21.246,16.2133
15.8587,3.71394
10.0156,11.2169
16.7646,9.49497
0,15.8512
22.7191,14.6718
27.9757,16.961
3.60985,-2.63643
0,7.8715
22.5048,15.1655
8.09866,2.33606
0,6.52945
0,14.921
27.667,19.1685
18.2037,16.6755
0,13.1849
0,4.25133
0,6.32006
3.92941,3.07545
7.56786,8.8155
0,7.49982
81.9076,50.0942
0,-1.36229
0,6.40217
27.4357,15.0106
0,4.46146
23.8876,14.1122
0,6.34529
39.0223,20.272
14.4357,14.3497
0,4.76777
26.8057,11.2806
24.1498,8.66159
14.3724,0.575394
8.20275,3.80941
4.74043,2.72964
0,15.3542
18.6763,16.1345
0,10.555
0,12.4461
31.935,20.1252
56.9974,33.8053
0,14.3081
34.9198,18.5528
0,9.07414
84.437,36.5221
2.09297,5.18337
3.87315,3.70071
0,1.3596
27.2976,24.2164
22.3266,10.943
23.1728,15.3665
6.16358,8.32239
0,9.27113
5.85019,5.58488
9.91083,9.06458
42.5907,19.6097
12.4018,16.0419
35.7946,19.1635
0,11.5928
0,24.4807
0,11.0086
0,22.6723
20.3112,5.40635
15.3597,11.136
11.4541,15.302
0,13.7892
42.1702,27.615
0,9.64001
55.7638,36.7302
37.9921,24.0994
0,14.6095
8.83646,3.04585
12.9189,2.17168
11.9699,0.0428152
32.159,37.4613
40.0156,28.4154
41.0663,16.6612
0,0.666774
13.769,13.2907
23.6674,11.2249
39.6035,20.017
14.1725,9.64591
0,15.2053
0.641891,1.70217
0,14.4491
37.9423,19.2686
12.6203,14.149
0,26.4899
20.6011,14.7107
0,10.504
11.6886,9.70492
28.8266,26.4722
0,19.0595
16.0834,10.5698
0,7.95585
0,13.1784
0,19.3826
11.2919,4.65734
42.7566,32.0939
16.8108,10.1104
0,9.02412
0,6.57894
0,21.3743
23.072,18.0499
0,12.089
12.4105,-1.47488
0,-2.22994
10.2241,-0.385101
21.2077,12.3658
0,-3.41764
35.816,15.7512
22.7925,17.0334
20.1075,6.77957
0,2.19756
12.4428,4.60858
0,18.9322
0,17.349
0,3.76348
0,0.806619
20.2756,15.6986
24.3651,17.538
13.6124,9.36648
0,3.55685
13.9145,6.8682
0,5.64915
1.91264,6.13421
51.0888,38.2541
17.9595,12.4327
8.18592,0.192481
59.2667,33.4495
0.177587,9.5857
0,11.7609
0,10.3889
0,7.68265
12.2723,9.07621
0,10.6024
0,0.876238
0,14.3313
1.95635,4.90128
18.8956,16.7757
24.776,16.4335
35.2779,27.2051
22.4467,14.9366
34.1153,13.355
0,8.13652
19.8804,9.54434
0,10.0648
0,8.07291
0,-1.02701
10.392,8.05475
38.1781,28.7495
3.1711,-3.49033
0,-0.390215
16.6731,4.58702
50.8721,17.4154
0,2.26806
0,10.8326
22.2971,25.2003
10.7688,-0.528722
1.29829,-1.15037
0,12.8858
4.61173,2.3328
25.4023,13.6225
7.6589,9.08186
0,-6.47211
11.64,6.42879
0,1.45991
0,2.16262
0,22.5288
17.1858,19.966
0,18.8215
0,7.37022
0,11.219
0,0.625407
5.64801,0.228261
9.63184,14.143
11.3011,-1.31081
0,12.4229
6.95265,0.888109
13.6465,10.5787
39.7902,26.036
14.9648,10.0207
8.0909,3.93476
0,16.1303
0,9.96525
0,3.73685
40.3853,31.1391
7.03858,3.31694
20.1735,16.7597
0,11.6107
25.7141,9.16084
0,18.8309
4.17936,4.073
0,-2.68351
14.1992,15.5801
0,14.897
3.88392,-1.77522
2.20658,1.54051
29.1577,12.5027
0,6.18386
23.8237,14.1407
0,11.143
13.4,2.74369
10.1361,4.52055
35.4367,17.3959
28.5569,23.0025
30.5203,19.2133
0,6.6587
22.8705,4.13469
0,3.75704
10.7981,12.2715
8.43411,2.89879
0,2.02307
0,7.56004
10.5911,10.0548
0,1.5913
16.9508,20.857
30.9774,20.4244
21.3975,15.1513
15.877,8.81675
3.51528,3.59064
28.7105,24.4363
0,8.7208
20.6374,5.69077
22.8649,18.9074
0,20.5367
0,10.0109
23.656,9.61983
43.5695,37.1128
20.4885,10.2955
0,4.66927
2.84263,4.21157
0,6.47783
18.1348,14.1116
0,-0.247941
26.7643,7.12072
10.7635,15.276
6.01398,-15.1916
6.02539,-3.05774
0,10.3564
0,16.7114
30.8937,14.5193
7.65892,8.00632
16.6738,15.2429
28.193,21.2097
0,8.39972
0,20.2486
0,7.16271
0,34.9513
0,5.85877
0,18.1661
0,11.2562
16.9774,2.58315
15.3202,2.27236
23.4069,19.9217
30.4178,15.0025
33.6638,17.8467
0,-5.43246
3.97338,12.5523
0,5.49375
0,5.46757
4.88605,6.22861
0.812074,3.35863
4.78109,1.13318
12.7004,-0.239594
0,4.85487
0,16.7781
0,10.4312
16.4186,12.1873
8.00824,8.31847
0,6.69343
3.59126,4.30779
25.6731,8.01984
0,11.8047
0,19.4449
14.2872,12.5332
0,9.16108
0,15.3268
29.7159,10.9157
0,10.9599
9.22865,-0.450633
0,13.9512
29.0264,15.3706
29.7354,22.8586
31.6092,16.3882
0,13.804
0,6.53665
0,-5.41175
0,15.9325
79.3526,51.4876
0,18.5954
0,3.64377
0,4.51135
0,10.37
3.88584,4.99732
6.62893,9.9727
0,9.30661
4.0911,8.7821
16.9311,12.1253
0.928991,6.71971
19.3755,4.73244
0,15.4458
20.7888,18.8362
0,16.1865
0,7.85301
0,6.85176
12.5398,7.29323
8.35482,7.55945
0,13.7532
55.6017,28.4577
12.8953,5.4794
41.8869,20.7154
54.1034,24.4745
0,8.48021
0,-0.500755
2.9708,-5.62695
0,1.98447
4.25163,3.1093
0,15.8451
0,23.2598
9.95802,-0.116197
0,22.0256
38.8559,21.6939
1.35469,-7.89967
0,2.73759
10.981,7.34647
4.64405,10.7858
0,7.02608
0,21.5391
15.9472,-5.83971
4.26297,-0.95291
26.649,4.2204
18.4595,13.8842
0,7.15353
9.64854,12.4575
16.9018,8.89517
0,12.7122
19.6539,12.4624
13.1944,9.71943
30.099,19.8835
0,14.2298
1.23348,-1.893
0,4.02384
5.24947,0.41389
7.97625,8.36946
12.6894,12.5061
0,13.7727
0,5.23912
0,8.6297
5.04237,-2.77455
14.7073,9.1943
0,-1.91883
2.64838,9.11767
0,10.058
24.9337,25.0943
18.1206,15.2705
0,9.15418
0,9.55672
12.0064,-0.334788
20.5505,13.3711
0,15.1247
17.9037,15.5756
0,7.90849
5.80264,3.84346
43.4425,29.1626
0,20.7885
10.4214,8.05655
0,10.1448
10.4389,2.64049
18.6041,24.562
1.49168,3.63896
6.72195,7.0526
0,8.88822
0,7.31858
14.8228,4.21918
0,-0.310463
0,5.76896
0,19.2401
16.0329,4.73437
5.07544,-3.35789
0,21.219
26.1718,23.6574
0,1.43185
0,5.66224
14.1786,12.3906
0,-1.54547
0,4.11151
40.7543,23.6236
19.9004,15.3452
34.2014,17.8899
0,8.93993
0,3.77835
7.42461,6.80297
5.44608,10.4614
0,18.3174
0,6.50192
13.7903,7.13986
0.79392,0.608127
0,11.5769
44.8286,20.0048
0,1.40181
19.1549,2.00906
0,7.76746
11.5054,7.46148
28.7706,8.16487
79.5562,37.7517
0.537412,0.57813
0,7.13677
27.7335,5.84083
7.24292,10.2632
7.59276,7.85758
0,-10.7704
1.82352,2.31381
0,20.4798
0.494943,-2.46939
11.1255,11.0743
0,15.1153
42.1131,31.2997
10.5391,3.65434
22.0803,13.3969
0,10.7741
37.0133,10.098
0,9.78665
0,16.754
0,12.8975
16.4457,27.3284
37.605,23.5587
0,14.7877
32.3521,26.42
0.0932352,2.65187
27.9709,26.1194
20.87,25.6543
37.6758,27.6982
13.4785,9.4739
0.878145,4.48485
0,3.98314
38.4822,16.0467
26.0914,16.2729
0,17.1731
27.135,21.207
39.6584,25.9589
0,14.5183
0,5.2999
0,6.53728
13.9691,5.1803
46.6454,25.072
0,11.4863
8.38761,-5.80452
0,18.3033
0,14.336
0,18.478
0,1.91988
19.132,11.0849
28.6549,17.7442
5.49669,5.02543
0,19.0369
24.2851,16.8231
1.59876,-7.78346
0,16.5285
0,6.43397
0,14.1254
0,5.65196
15.3679,14.8739
0,12.0608
13.4982,0.928791
0,7.26199
5.46628,11.0622
17.4813,12.5063
0,11.6851
27.754,18.469
0.00678999,-6.59381
10.6226,3.74535
0,8.23566
0,9.63647
36.1772,15.0262
2.17923,6.00165
28.9551,34.8448
41.0627,25.2486
0,10.7875
70.8614,30.0255
30.2572,26.2777
34.9747,18.6771
6.46791,15.7369
13.2475,10.0102
0,19.448
23.7251,7.09392
12.2241,6.20568
27.6042,14.0942
14.4387,3.45124
46.2032,28.5819
0,3.69166
28.2232,28.4596
20.3487,12.6478
19.5207,7.03202
0,10.4985
1.27353,-0.192014
23.4007,14.9516
19.5819,15.3741
1.87568,9.2114
7.19573,11.8977
22.6053,16.3971
25.6899,27.2625
23.4529,0.795522
18.2568,14.9
33.4608,14.8783
0,13.3081
0,9.94501
0,3.54155
9.50153,15.0002
0,-0.317533
7.35496,16.2909
6.30416,2.91656
0,-4.51293
13.9279,9.13907
8.97327,11.3645
29.4571,23.7106
0,7.14576
0,9.23476
14.955,11.5394
0,6.84369
12.5835,3.98344
1.6033,3.88192
33.2588,16.8841
0,-0.225579
13.6517,2.73799
0.217672,-1.92728
0,11.2091
0.489775,9.25918
0,5.7132
33.4658,23.0203
0,8.09229
0,12.6148
41.9309,24.4566
0,0.906758
1.98709,6.75759
4.88269,4.66645
0,4.74266
0.486486,8.45758
0,7.32284
7.11851,12.1865
1.56536,3.36984
8.11388,12.0447
3.03052,-9.43184
0.642757,6.81263
58.0474,30.7545
34.3256,15.9599
0,9.74528
0,10.2366
1.86122,8.77545
2.89476,3.9705
9.55986,9.23979
5.25574,0.27498
0,-1.98126
0,-7.53516
8.99762,13.3671
0,4.06107
0.763456,5.76798
0,3.97298
2.35219,5.26995
10.5817,9.93899
0,11.644
0,6.28446
0,11.946
0,7.74893
0,5.322
21.5654,21.5904
18.17,13.6014
27.574,18.3891
4.11675,1.46007
0,27.3806
0,7.72434
10.5647,9.4196
26.3632,18.4557
6.60189,8.71909
4.08439,-7.77714
0,12.992
0,7.73164
0,12.0679
0,3.14953
7.74428,11.1069
1.46932,10.6529
30.2869,25.56
0,6.41469
0,1.70217
1.88106,1.39139
0,12.7708
4.20863,6.66632
0,14.6704
0,8.03595
0,10.218
0,10.6377
0,8.36751
10.2687,12.6933
34.9311,10.0231
37.0073,28.3321
10.7068,7.72196
0,14.2897
0,7.93673
19.7765,9.43243
4.16366,4.48402
19.0147,7.01058
17.4881,10.7126
12.3621,16.9161
0,10.018
41.4758,27.4818
0,0.578749
0,8.21463
22.2399,17.6358
0,7.35512
47.2248,17.9269
12.5955,8.65012
60.976,26.2381
56.0242,42.0058
3.24557,2.9742
1.25724,4.38419
20.2249,19.1584
0.840839,-0.400945
0,2.45961
0,4.016
19.9608,7.46716
3.31732,6.33624
27.1143,13.1282
0,16.8003
0,14.4808
18.6098,18.6154
0,5.56649
0,0.0536902
2.45196,6.55357
2.06495,6.04018
0,3.88166
16.4399,10.1309
0,9.55216
5.7797,8.60605
66.8929,39.1938
1.5666,8.83928
6.23636,10.1158
0,9.92792
55.695,38.4819
29.6243,1.17407
76.3094,51.2449
25.7407,18.3985
0,19.2515
2.71601,2.76274
9.18921,0.837743
10.5513,1.2682
0.481114,3.10132
4.92009,7.49206
0,7.389
6.43622,7.46503
0,8.84097
0,0.518243
39.212,22.2799
0,5.58819
16.6956,17.2321
13.5567,10.1446
0,-1.00659
4.1302,-5.58199
6.93464,2.07382
11.3271,13.714
0,7.72063
0,4.8936
0,12.5516
0,16.4552
0,10.105
0,8.28284
0,11.7507
0,0.431069
0,5.81744
22.8383,13.192
17.3374,23.3389
28.8053,13.856
35.2912,17.8183
0.678496,4.1691
0,4.38689
10.9625,2.9416
37.7404,16.5578
0,16.0078
17.6426,0.0590481
55.4767,31.0949
16.5334,14.5449
47.9188,24.9518
0,18.2379
26.1542,2.69212
0,13.8405
5.79595,-2.35537
23.4911,20.7626
1.88056,-7.01321
3.54464,4.40434
0,-1.88849
9.95461,26.5917
0,-1.05751
13.9989,4.27983
0,4.41048
0,-5.21739
11.2673,16.6296
11.3329,-6.07928
29.2796,15.4953
56.079,35.8938
16.7811,10.1811
0,8.62558
0,13.835
9.99402,6.9376
1.68408,10.5693
4.84056,7.71377
19.5714,4.36553
0,11.2547
0,9.80117
19.5782,12.1588
0,4.61903
0,16.5386
64.2339,36.9805
0,7.25452
1.15906,-6.16459
20.6137,12.8549
20.3724,14.9808
16.179,18.0874
0,12.9938
15.9254,8.20135
6.4674,6.21053
7.39103,0.675047
21.4292,15.4879
0,19.29
35.5643,10.7548
0,4.95644
10.4469,4.79375
2.45584,-6.79086
59.9419,38.6842
0,16.2063
48.9226,24.0249
35.6088,11.0311
4.30785,3.09607
0,21.5865
0,12.905
0,15.7913
0,5.80013
0,-2.11785
2.53383,8.90398
13.2749,6.33037
0.40003,-7.32263
0,6.86408
36.6412,21.2067
2.11956,-0.339081
0,15.0981
15.165,9.52622
13.9686,-0.848383
10.9205,13.9036
46.0529,37.0077
1.62454,3.83652
0,16.9426
32.0431,12.4957
0,9.2657
8.01636,6.42045
26.7202,29.0644
4.67168,-3.04926
0,5.80686
28.8075,22.1688
0,20.5521
4.53374,1.15705
33.6325,24.2949
15.7916,13.9446
3.53829,-2.47752
1.28368,3.22687
11.2365,-4.98584
14.0426,9.88777
17.2239,14.9489
7.20983,1.23746
0,5.68771
23.6212,13.0921
73.0313,46.8517
0,25.7308
46.0811,25.9437
19.6655,8.15914
0,-4.66703
3.3164,10.1797
36.6909,12.5348
6.05189,5.39426
23.1501,12.2658
22.4949,19.4372
4.86446,5.01864
3.06519,-0.429542
39.9348,25.9596
0,15.5976
24.9525,15.4835
0.0107422,9.14215
0,15.6493
0,15.1911
15.1906,12.5978
7.49769,8.88798
14.1827,5.09475
20.8756,3.31858
11.5815,16.6104
46.3706,28.2645
0,9.16347
0,9.75934
0,-4.40643
0,8.55306
0,8.77842
13.5552,23.0829
29.7068,29.1405
36.5907,27.9809
